Amine_number,Full_SMILES,Amine_SMILES,Tail_length,Num_tails,Amine,Tail,Delivery_target,Route_of_administration,Purity,Target_or_delivered_gene,Experiment_weight,Value_name
116,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)[C@@H]1CCCC[C@H]1N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,N[C@H]1CCCC[C@@H]1N,11,4,KW_A116,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
142,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)[C@H]1CC[C@H](N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)CC1,N[C@H]1CC[C@H](N)CC1,11,4,KW_A142,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
117,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)[C@H]1CCCC[C@H]1N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,N[C@H]1CCCC[C@H]1N,11,4,KW_A117,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
233,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C(=O)C1CCCN1C,CN1CCCC1C(N)=O,11,2,KW_A233,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
178,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C(C)(C)C,CC(C)(C)N,11,2,KW_A178,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
180,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C(C)(C)CC,CCC(C)(C)N,11,2,KW_A180,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
187,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C(C)(C)CC(C)(C)C,CC(C)(C)CC(C)(C)N,11,2,KW_A187,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
26,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C(C)(CO)CO,CC(N)(CO)CO,11,2,KW_A26,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
177,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C(C)C,CC(C)N,11,2,KW_A177,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
183,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C(C)C(C)C,CC(C)C(C)N,11,2,KW_A183,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
327,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C(C)c1ccc(C)cc1,Cc1ccc(C(C)N)cc1,11,2,KW_A327,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
182,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C(C)CC,CCC(C)N,11,2,KW_A182,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
184,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C(C)CCC,CCCC(C)N,11,2,KW_A184,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
190,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C(C)CO,CC(N)CO,11,2,KW_A190,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
394,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C(c1ccccc1)(c1ccccc1)c1ccccc1,NC(c1ccccc1)(c1ccccc1)c1ccccc1,11,2,KW_A394,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
384,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C(c1ccccc1)c1ccccc1,NC(c1ccccc1)c1ccccc1,11,2,KW_A384,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
179,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C(CC)CC,CCC(N)CC,11,2,KW_A179,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
197,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C(CO)(CO)CO,NC(CO)(CO)CO,11,2,KW_A197,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
194,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C(CO)C(C)(C)C,CC(C)(C)C(N)CO,11,2,KW_A194,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
21,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C[C@@H](C)O,C[C@@H](O)CN,11,2,KW_A21,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
310,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C[C@@H]1CCCN1CC,CCN1CCC[C@H]1CN,11,2,KW_A310,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
311,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C[C@H]1CCCN1CC,CCN1CCC[C@@H]1CN,11,2,KW_A311,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
318,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,11,2,KW_A318,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
395,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1c(-c2ccccc2)cc(-c2ccccc2)cc1-c1ccccc1,Nc1c(-c2ccccc2)cc(-c2ccccc2)cc1-c1ccccc1,11,2,KW_A395,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
344,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1c(C)c(C)c(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)c(C)c1C,Cc1c(C)c(N)c(C)c(C)c1N,11,4,KW_A344,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
380,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1c(C)cc(-c2cc(C)c(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)c(C)c2)cc1C,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,11,4,KW_A380,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
324,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1c(CC)cccc1CC,CCc1cccc(CC)c1N,11,2,KW_A324,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
358,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1c(F)cc(F)cc1F,Nc1c(F)cc(F)cc1F,11,2,KW_A358,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
375,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1c(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)c2ccccc2c2ccccc12,Nc1c(N)c2ccccc2c2ccccc12,11,4,KW_A375,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
335,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cc(C(C)(C)C)ccc1C(C)(C)C,CC(C)(C)c1ccc(C(C)(C)C)c(N)c1,11,2,KW_A335,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
337,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cc(C(C)(C)C)ccc1OC,COc1ccc(C(C)(C)C)cc1N,11,2,KW_A337,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
346,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cc(C)c(C)cc1N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,Cc1cc(N)c(N)cc1C,11,4,KW_A346,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
357,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cc(F)c(F)c(F)c1,Nc1cc(F)c(F)c(F)c1,11,2,KW_A357,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
355,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cc(F)cc(F)c1,Nc1cc(F)cc(F)c1,11,2,KW_A355,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
353,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cc(F)ccc1F,Nc1cc(F)ccc1F,11,2,KW_A353,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
336,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cc(OC)ccc1OC,COc1ccc(OC)c(N)c1,11,2,KW_A336,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
307,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C1CC1,NC1CC1,11,2,KW_A307,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
316,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C1CC2CCC1C2,NC1CC2CCC1C2,11,2,KW_A316,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
368,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C1Cc2ccccc2C1,NC1Cc2ccccc2C1,11,2,KW_A368,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
378,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(-c2ccc(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)c(C)c2)cc1C,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,11,4,KW_A378,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
379,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(-c2ccc(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)c(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)c2)cc1N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,Nc1ccc(-c2ccc(N)c(N)c2)cc1N,11,8,KW_A379,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
377,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(-c2ccccc2)cc1,Nc1ccc(-c2ccccc2)cc1,11,2,KW_A377,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
322,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(C(C)(C)C)cc1,CC(C)(C)c1ccc(N)cc1,11,2,KW_A322,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
329,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(C(C)C)cc1,CC(C)c1ccc(N)cc1,11,2,KW_A329,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
361,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(C)c(F)c1,Cc1ccc(N)cc1F,11,2,KW_A361,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
148,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(C)c(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)c1,Cc1ccc(N)cc1N,11,4,KW_A148,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
150,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(C)cc1N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,Cc1ccc(N)c(N)c1,11,4,KW_A150,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
398,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(C2(c3ccc(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)cc3)c3ccccc3-c3ccccc32)cc1,Nc1ccc(C2(c3ccc(N)cc3)c3ccccc3-c3ccccc32)cc1,11,4,KW_A398,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
365,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C1CCC(CC2CCC(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)C(C)C2)CC1C,CC1CC(CC2CCC(N)C(C)C2)CCC1N,11,4,KW_A365,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
382,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(Cc2ccc(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)cc2)cc1,Nc1ccc(Cc2ccc(N)cc2)cc1,11,4,KW_A382,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
354,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(F)c(F)c1,Nc1ccc(F)c(F)c1,11,2,KW_A354,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
349,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(F)cc1,Nc1ccc(F)cc1,11,2,KW_A349,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
360,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(F)cc1C(F)(F)F,Nc1ccc(F)cc1C(F)(F)F,11,2,KW_A360,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
391,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(N(CCC(=O)OCCCCCCCCCCC)c2ccccc2)cc1,Nc1ccc(Nc2ccccc2)cc1,11,3,KW_A391,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
146,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)cc1,Nc1ccc(N)cc1,11,4,KW_A146,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
364,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(OC(F)(F)F)cc1,Nc1ccc(OC(F)(F)F)cc1,11,2,KW_A364,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
363,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(OC(F)F)cc1,Nc1ccc(OC(F)F)cc1,11,2,KW_A363,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
362,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(OC)c(F)c1,COc1ccc(N)cc1F,11,2,KW_A362,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
388,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(Oc2ccc(F)cc2)cc1,Nc1ccc(Oc2ccc(F)cc2)cc1,11,2,KW_A388,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
389,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(Oc2ccc(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)cc2)cc1,Nc1ccc(Oc2ccc(N)cc2)cc1,11,4,KW_A389,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
387,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(Oc2ccccc2)cc1,Nc1ccc(Oc2ccccc2)cc1,11,2,KW_A387,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
333,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc(OCCCCCCCC)cc1,CCCCCCCCOc1ccc(N)cc1,11,2,KW_A333,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
308,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C1CCC1,NC1CCC1,11,2,KW_A308,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
373,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc2c(c1)Cc1cc(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)ccc1-2,Nc1ccc2c(c1)Cc1cc(N)ccc1-2,11,4,KW_A373,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
372,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc2c(c1)CCCC2,Nc1ccc2c(c1)CCCC2,11,2,KW_A372,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
371,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc2c(c1)OCCO2,Nc1ccc2c(c1)OCCO2,11,2,KW_A371,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
370,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc2c(c1)OCO2,Nc1ccc2c(c1)OCO2,11,2,KW_A370,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
374,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc2cc3ccccc3cc2c1,Nc1ccc2cc3ccccc3cc2c1,11,2,KW_A374,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
367,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C1CCc2ccccc21,NC1CCc2ccccc21,11,2,KW_A367,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
396,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccc2ccccc2c1-c1c(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)ccc2ccccc12,Nc1ccc2ccccc2c1-c1c(N)ccc2ccccc12,11,4,KW_A396,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
376,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cccc(-c2ccccc2)c1,Nc1cccc(-c2ccccc2)c1,11,2,KW_A376,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
359,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cccc(C(F)(F)F)c1,Nc1cccc(C(F)(F)F)c1,11,2,KW_A359,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
147,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cccc(C)c1N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,Cc1cccc(N)c1N,11,4,KW_A147,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
348,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cccc(F)c1,Nc1cccc(F)c1,11,2,KW_A348,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
127,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C1CCCC(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)C1,NC1CCCC(N)C1,11,4,KW_A127,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
145,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cccc(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)c1,Nc1cccc(N)c1,11,4,KW_A145,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
149,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cccc(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)c1C,Cc1c(N)cccc1N,11,4,KW_A149,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
330,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cccc(OC(C)C)c1,CC(C)Oc1cccc(N)c1,11,2,KW_A330,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
390,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cccc(OCc2ccccc2)c1,Nc1cccc(OCc2ccccc2)c1,11,2,KW_A390,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
369,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cccc2c1CCC2,Nc1cccc2c1CCC2,11,2,KW_A369,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
151,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1cccc2cccc(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)c12,Nc1cccc2cccc(N)c12,11,4,KW_A151,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
312,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C1CCCCC1,NC1CCCCC1,11,2,KW_A312,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
323,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccccc1C(C)(C)C,CC(C)(C)c1ccccc1N,11,2,KW_A323,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
328,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccccc1C(C)C,CC(C)c1ccccc1N,11,2,KW_A328,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
381,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccccc1Cc1ccccc1,Nc1ccccc1Cc1ccccc1,11,2,KW_A381,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
392,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccccc1N(CCC(=O)OCCCCCCCCCCC)c1ccccc1,Nc1ccccc1Nc1ccccc1,11,3,KW_A392,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
325,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccccc1OC,COc1ccccc1N,11,2,KW_A325,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
386,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccccc1Oc1ccccc1,Nc1ccccc1Oc1ccccc1,11,2,KW_A386,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
332,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1ccccc1OCC,CCOc1ccccc1N,11,2,KW_A332,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
317,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C1CCCCCCC1,NC1CCCCCCC1,11,2,KW_A317,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
236,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)C1CCN(C)CC1,CN1CCC(N)CC1,11,2,KW_A236,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
153,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)c1nc(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)nc(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)n1,Nc1nc(N)nc(N)n1,11,6,KW_A153,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
230,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CC(=O)N(C)c1ccccc1,CN(C(=O)CN)c1ccccc1,11,2,KW_A230,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
300,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CC(C)(C)CN(C)C,CN(C)CC(C)(C)CN,11,2,KW_A300,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
33,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CC(C)(C)CO,CC(C)(CN)CO,11,2,KW_A33,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
181,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CC(C)C,CC(C)CN,11,2,KW_A181,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
188,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CC(C)CC,CCC(C)CN,11,2,KW_A188,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
305,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CC(C)N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC,CC(N)CN,11,4,KW_A305,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
189,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CC(CC)CCCC,CCCCC(CC)CN,11,2,KW_A189,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
13,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CC(OC)OC,COC(CN)OC,11,2,KW_A13,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
22,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CC[C@H](C)O,C[C@H](O)CCN,11,2,KW_A22,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
315,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CC1(C)CC(N(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)CC(C)(C)C1,CC1(C)CC(N)CC(C)(CN)C1,11,4,KW_A315,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
319,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,NCC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,11,2,KW_A319,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
339,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)Cc1cc(C)c(OC)c(OC)c1,COc1cc(CN)cc(C)c1OC,11,2,KW_A339,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
356,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)Cc1cc(F)ccc1F,NCc1cc(F)ccc1F,11,2,KW_A356,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
155,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CC1CCC(CN(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)CC1,NCC1CCC(CN)CC1,11,4,KW_A155,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
143,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)CC1CCCC(CN(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)C1,NCC1CCCC(CN)C1,11,4,KW_A143,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
347,CCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCC)Cc1cccc(CN(CCC(=O)OCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCC)c1,NCc1cccc(CN)c1,11,4,KW_A347,C11,hela,in_vitro,Crude,FFL,1,FFL silencing
